dataset,img_path,l_mean,l_std,a_mean,a_std,b_mean,b_std,labelCluster
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/551_1_8195_16389_9219_17413.tif,184.9507246017456,67.90823015179117,13.889215469360352,32.46553948316821,163.25978183746338,114.29839558784307,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/026_0_12288_30720_13312_31744.tif,185.47872257232663,66.01300443265734,17.890252113342285,41.29981335053923,177.90167427062988,110.90060725351398,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/425_1_5120_1024_6144_2048.tif,135.83718585968018,28.877586428604403,42.73948955535889,7.547458202148372,100.01431369781494,121.46895271822422,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/238_0_143496_96347_144520_97371.tif,233.56219959259036,35.687266965734935,4.193690299987793,21.13201432770929,162.6239471435547,121.4890424741654,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/311_0_18432_47104_19456_48128.tif,190.1918134689331,45.06494446540983,17.546764373779297,33.193103767790994,223.23315620422363,72.51601552337311,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/649_0_28681_4097_29705_5121.tif,205.1212082,32.624056731926224,21.699267387390137,51.59747909,198.87799263000488,100.3110104511895,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/156_0_69719_34859_70743_35883.tif,122.0363073348999,49.82249454512856,28.523110389709476,9.15507609,236.96927738189697,33.33321398306416,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/289_1_12292_8195_13316_9219.tif,169.53625869750977,58.32330395083336,21.68787097930908,14.186489723993764,225.36999034881592,66.42434140364014,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/006_1_2048_10240_3072_11264.tif,169.21085929870603,34.366439399630714,27.46394157409668,6.704639655358632,244.2869110107422,14.15773879540245,2
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/377_1_17414_4097_18438_5121.tif,170.7180528640747,45.59948032759491,13.53392219543457,15.63523143372278,235.28057861328125,47.43123764827449,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/288_1_8195_7170_9219_8194.tif,196.6202049255371,57.47075062466804,13.301143646240234,17.050965186974892,202.04993152618408,95.10761990838796,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/369_0_67668_36910_68692_37934.tif,179.65022563934326,45.9119298,14.481464385986328,28.077329115787133,225.5496721,69.73782852806087,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/068_1_10243_8195_11267_9219.tif,155.16854286193848,48.49992102606735,28.45160484313965,16.608610410541388,238.16091918945312,46.06150766222142,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/628_0_159896_77898_160920_78922.tif,171.6899938583374,54.91648734442297,15.143282890319824,25.96330161381479,227.8312520980835,59.999960294571366,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/200_1_4096_7168_5120_8192.tif,148.14726448059082,46.86598147001826,21.786911010742188,11.453936472218196,240.4600419998169,23.652652679613247,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/188_1_17413_13316_18437_14340.tif,149.15883827209473,64.07287722653727,17.68375301361084,14.24491854140891,233.81186389923096,39.776106681877486,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/272_0_34859_26657_35883_27681.tif,122.10706329345705,44.08691749811384,34.68099880218506,7.780854000223378,237.6430435180664,29.731127621126596,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/018_0_26624_36864_27648_37888.tif,181.9563341140747,50.27407713365127,12.398736000061035,17.296207666239663,240.7565259933472,40.48764303855953,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/448_1_2049_5122_3073_6146.tif,201.72803020477292,50.34213794499274,14.45019817352295,26.710469088982624,173.52686595916748,111.75217182668504,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/588_1_15365_17413_16389_18437.tif,136.2452735900879,59.00974573509436,24.328207969665527,12.153754672951504,238.8730421066284,32.54827704565387,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/566_0_49183_45084_50207_46108.tif,171.69056129455566,37.37329006331999,25.61074161529541,10.042807724762325,219.79163455963132,79.76613647332844,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/160_0_51264_47163_52288_48187.tif,156.75063514709473,32.53988176139396,22.13580322265625,3.883931556621823,241.4029951095581,17.774799348837657,2
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/575_1_3072_14336_4096_15360.tif,206.11015605926517,41.26072633409146,12.298952102661133,26.243544634729663,172.46242237091064,116.53930454270164,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/110_1_33792_14336_34816_15360.tif,164.3816442489624,40.204410815110506,28.24197006225586,14.13825402000152,219.047945,80.97281874,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/095_0_20486_6145_21510_7169.tif,139.5933380126953,56.25054782873642,39.825124740600586,56.418018067666736,212.5296440124512,75.15257526729776,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/024_1_8192_7168_9216_8192.tif,183.7005319595337,65.85507898073016,20.14102458953857,44.46337503198836,191.75874710083008,103.98534741146786,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/304_1_24576_14336_25600_15360.tif,179.48493003845215,45.21231033,12.501866340637209,11.202668391014171,242.48220539093015,25.975635042227672,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/296_0_26632_18437_27656_19461.tif,161.47711181640625,33.47679838806292,27.65747737884521,15.07566973945665,238.73836994171145,34.04830748474973,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/134_0_32809_82022_33833_83046.tif,154.3154172897339,35.20716089378314,26.73707675933838,9.741345030462435,241.8582935333252,24.592762324239395,2
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/152_0_1024_7170_2048_8194.tif,200.2338752746582,43.89824299264991,19.343868255615234,17.781280161836015,145.20337104797363,124.57431660649408,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/654_0_88174_24607_89198_25631.tif,203.9362964630127,42.53208518606029,13.203886985778809,23.76481988805747,151.8106403,122.27437763950203,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/207_1_8195_10243_9219_11267.tif,99.54072093963624,30.27576420079537,26.695246696472168,3.3118099643499894,235.55935287475583,15.015962757340512,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/013_0_20486_4097_21510_5121.tif,185.97497272491452,51.92473687126125,32.39114952087402,60.62084740662216,169.0805959701538,113.76819983023417,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/487_1_21511_16389_22535_17413.tif,164.84992599487305,50.10019041084463,17.75756549835205,13.736351573411328,239.4515838623047,33.00154269123105,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/604_1_28672_8192_29696_9216.tif,162.1326322555542,37.94733005184626,23.777644157409668,9.035463672957396,245.55157279968265,15.392944317521716,2
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/061_0_53265_18437_54289_19461.tif,141.3494110107422,33.28948298812026,24.76047706604004,7.523494028543524,230.99070167541504,51.403283599708445,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/324_1_7168_5120_8192_6144.tif,204.07394886016849,48.65641574849942,16.354902267456055,23.31818535254052,119.57908916473389,124.88341420193156,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/193_1_2049_10243_3073_11267.tif,116.5223617553711,57.07160599,28.749524116516117,13.557271459797384,231.91442680358887,56.75057996140189,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/031_1_12288_11264_13312_12288.tif,192.2223720550537,44.20747565638752,17.35512924194336,26.235871626820444,228.85886573791504,68.57666426769703,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/281_1_21511_19462_22535_20486.tif,156.2081060409546,72.57778046354534,18.04516029,15.308632482261798,214.9006929397583,75.48761342014704,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/344_0_211010_10243_212034_11267.tif,219.6464881896973,31.94363817369087,37.68615913391113,80.27536688491642,124.6981601715088,125.63189076020932,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/505_0_84016_32787_85040_33811.tif,128.43793106079102,32.01734838960743,48.25131511688232,8.595685245,230.5406370162964,7.969889745015388,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/275_0_98427_43062_99451_44086.tif,236.66653728485107,17.883392447065578,1.7433042526245115,7.962492366359392,197.6041898727417,106.17530683214086,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/491_1_1024_20486_2048_21510.tif,166.84672451019287,69.22630673467046,17.37644100189209,26.643794014082893,172.9938325881958,109.22544500704018,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/056_0_14340_59410_15364_60434.tif,157.93168544769287,67.15035579743116,26.463923454284668,50.41305012969447,188.0352964401245,98.19575832243436,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/331_1_29696_3072_30720_4096.tif,187.7067213058472,49.184596405893885,16.178086280822754,16.926462263619964,174.13816833496094,111.70878079056644,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/169_1_5122_18438_6146_19462.tif,147.40529537200928,45.11475318696718,18.822471618652344,7.465420846,237.96855449676517,42.24419200802466,2
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/190_0_16404_12303_17428_13327.tif,124.4001111984253,39.63142027177843,28.101736068725582,7.131797425802732,240.7339105606079,21.284235495432437,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/485_1_30730_14341_31754_15365.tif,171.84425163269043,68.38430973889677,24.55891704559326,30.640585287654385,144.77442836761475,119.70521475176382,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/249_0_17413_22535_18437_23559.tif,153.71309566497803,48.78889993230163,25.453988075256348,11.262349706811982,240.0155372619629,25.137885720162807,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/450_0_4101_22556_5125_23580.tif,212.7502670288086,54.87538821076763,39.98498439788818,81.13706435,88.03195571899414,116.64901919955224,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/078_1_6146_5122_7170_6146.tif,169.8772144317627,41.48793154607944,32.90385150909424,16.87453820070837,240.8314685821533,41.10723513506801,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/043_1_48143_1024_49167_2048.tif,172.37366485595703,68.70334740338458,19.22181224822998,26.23687249414435,176.1464080810547,112.17973092226693,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/197_0_30758_102527_31782_103551.tif,141.83711624145508,45.416675776384594,26.73148250579834,9.986903242528784,238.24307346343997,39.59868063261143,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/033_0_75776_71680_76800_72704.tif,186.85021781921387,41.21188653091025,18.55804443359375,15.597074630019025,225.8722381591797,72.95537153,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/073_1_10243_14341_11267_15365.tif,181.4487305,31.816079374897523,26.71107292175293,8.859980168,232.54974746704104,57.55842639681037,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/500_0_34816_61440_35840_62464.tif,189.97178554534912,31.97566204019999,21.84848690032959,12.510419457266542,200.2583408355713,100.35966836387176,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/618_1_16389_2049_17413_3073.tif,164.75484466552734,45.39873898,23.219602584838867,12.332316610231665,236.8989019393921,35.786163121977175,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/396_0_14336_30720_15360_31744.tif,166.78600597381592,29.652636439016383,43.08143043518066,7.836948742917671,216.51360511779785,74.51145500028439,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/532_1_40973_7170_41997_8194.tif,183.2665100097656,48.00385318806213,69.07670879364014,93.35312287,185.9447021484375,108.60125547358386,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/509_1_7170_9219_8194_10243.tif,139.5385341644287,30.26695143768903,44.51541709899902,8.324095519776321,230.3998107910156,5.214519729888295,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/360_0_157745_36876_158769_37900.tif,206.82879066467285,21.03741073,11.403809547424316,8.217619260009123,199.36513710021973,101.25884223521123,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/606_1_21504_4096_22528_5120.tif,194.36682987213132,44.12493023590228,18.399405479431152,21.33491762731761,202.2535514831543,98.90486164,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/552_0_174245_24599_175269_25623.tif,179.7442226409912,45.39452219531214,26.18978786468506,15.4899048,233.6155204772949,52.39993201438422,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/350_0_149551_55313_150575_56337.tif,169.80318450927734,39.83880402634964,23.02497959136963,21.537333626075466,236.08928775787356,47.70107694399463,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/655_0_71769_32809_72793_33833.tif,173.8254576,46.84287636327598,21.11746311187744,15.931695791825572,211.1598463058472,88.80100006,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/183_0_18444_63528_19468_64552.tif,171.3144187927246,55.61604546159564,13.360836029052734,14.397306057706365,227.8452911376953,56.16637092552627,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/314_1_34816_16384_35840_17408.tif,189.3783807754517,26.30639835505526,22.36903953552246,9.097556782178476,247.06267261505127,31.637072318508764,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/139_0_67668_43061_68692_44085.tif,164.9209680557251,29.77914884896621,41.76573085784912,12.137061462160425,77.25657558441162,112.57605536888224,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/399_1_7168_9216_8192_10240.tif,146.34066486358645,37.80339804672651,28.750394821166992,6.453571504495421,238.75500202178955,6.587602924,2
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/583_1_9219_20486_10243_21510.tif,122.9281234741211,39.46858123247875,36.10350418,9.475238175241406,237.71115398406985,37.69377544764942,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/266_0_92275_32809_93299_33833.tif,170.20815563201904,34.60394987888096,27.002582550048828,8.69976561,241.92881202697757,22.349847649316672,2
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/208_0_137386_6152_138410_7176.tif,211.95792484283447,61.42108065814149,6.244326591491699,22.19655920094623,197.77995491027832,103.14294767599384,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/660_1_12292_8195_13316_9219.tif,158.44917678833008,40.580908144454646,27.66287422180176,9.255820085902918,227.1039037704468,70.87415493914004,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/358_0_38924_92189_39948_93213.tif,202.50874423980716,38.47765908256611,30.553471565246586,69.33997728316318,179.12899589538574,111.2043595797213,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/486_1_21511_21511_22535_22535.tif,200.2950315475464,38.675615906146255,13.87756348,19.127667786007887,200.7851409912109,99.87639106633848,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/306_1_7168_15360_8192_16384.tif,189.0887155532837,39.69803017401221,13.233372688293455,18.086700241524813,236.07586669921875,47.47246593375828,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/305_1_17408_10240_18432_11264.tif,179.4453582763672,37.74272011,12.45432186126709,12.353181047616443,242.4830331802368,21.011045324640715,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/511_0_75819_71721_76843_72745.tif,136.71321964263916,39.63405992913971,36.02482986450195,10.412222195185604,229.4786329269409,8.880568854,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/556_1_10243_3073_11267_4097.tif,154.65395164489746,45.02186095417986,36.96407508850098,13.252332399628768,238.58979415893555,49.29036914525808,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/425_0_20493_6148_21517_7172.tif,134.2172040939331,30.00597219915165,42.92893409729004,8.186064867290966,97.03504658,119.55600141809563,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/030_1_11264_12288_12288_13312.tif,191.2785768508911,65.29187711309892,8.483618736,19.28131194066792,163.0519723892212,116.44599399784954,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/397_0_9216_37888_10240_38912.tif,183.13046550750727,39.16271625690644,37.71515655517578,19.79354955621473,171.61788082122803,113.28835600820456,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/097_1_10243_5122_11267_6146.tif,155.24913215637207,63.13361357443451,38.64211654663086,66.6629626,195.71365451812744,94.50394547686676,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/432_1_8195_7170_9219_8194.tif,146.8151273727417,53.186031145431976,38.35956001281738,23.520440130693583,169.4657392501831,117.60905646523156,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/623_1_23559_23559_24583_24583.tif,181.56268501281735,57.75657254518246,14.578954696655272,11.681722726361173,160.4948854446411,115.46060014210732,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/327_1_10240_5120_11264_6144.tif,157.42352104187012,30.707165678397885,37.96686077,9.228195340266003,186.3244113922119,110.40457409014768,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/067_1_5122_6146_6146_7170.tif,144.73996257781982,44.88473380582085,29.052778244018555,10.750253769581477,243.4618740081787,20.071355981581974,2
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/522_1_6146_0_7170_1024.tif,195.3058652877808,20.46966897703597,20.44498348236084,11.419701246577429,240.51240634918213,53.21605921167957,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/247_0_28708_75870_29732_76894.tif,124.94361209869383,45.76798385685829,29.618558883666992,8.221878848432747,239.09716510772705,17.625474567192686,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/410_0_49183_79922_50207_80946.tif,181.3146724700928,49.78423079902517,18.795862197875977,18.53123856200055,201.28733921051025,98.37963167291588,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/096_1_2049_4097_3073_5121.tif,179.37399768829346,66.81271254,44.59052372,80.60092055099133,129.1121826171875,119.45919238605772,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/616_0_112780_79972_113804_80996.tif,150.19640159606934,39.27373623556964,33.15979766845703,11.381027481889964,225.91496562957764,65.47049971,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/459_0_30758_61516_31782_62540.tif,163.28764247894287,35.33094537724405,32.01840114593506,10.10159176,242.08996963500977,26.12395493939832,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/502_0_43008_8192_44032_9216.tif,204.1772089004517,38.25765604,15.51382541656494,18.363649082077536,138.9061040878296,124.41080090058128,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/521_1_39949_6146_40973_7170.tif,188.38392734527588,40.488656453197365,12.929896354675291,26.353585933192804,232.1540060043335,58.06951834804881,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/137_0_90224_30758_91248_31782.tif,143.16314506530762,34.531982562876685,30.64178943634033,6.458587268617855,241.1537628173828,25.696509876710707,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/554_1_27657_18438_28681_19462.tif,178.4514389038086,50.31230875553705,26.023605346679688,16.93835964,195.6926212310791,102.05525542837124,0
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/648_0_161843_26632_162867_27656.tif,216.96843242645264,30.99399767081509,44.04544258117676,88.69738530915002,140.41434383392334,123.0970928520544,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/300_1_7168_2048_8192_3072.tif,205.60371589660645,35.19772698,18.787322998046875,34.90000805522897,215.9046974182129,87.68046516711853,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/588_0_63567_69718_64591_70742.tif,129.74532794952393,61.83467297289959,22.547054290771484,12.183516896781663,231.85263633728027,42.98469707042053,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/559_1_24584_8195_25608_9219.tif,130.45826244354248,43.56951785765569,33.26025485992432,13.206479348855066,170.5277509689331,109.44724210919108,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/299_0_94208_45056_95232_46080.tif,191.3233585357666,42.01492973044282,14.52961540222168,19.88329924817316,230.2531576156616,62.98372795,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/226_0_61440_51200_62464_52224.tif,114.41635990142822,34.01244898,37.41469002,5.823310289426414,238.78083324432373,27.539377346631785,1
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/038_1_4097_21511_5121_22535.tif,176.61162948608398,38.380793771489216,19.60133457183838,16.32463050916021,242.84906482696533,37.31210607,4
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/545_0_73751_71702_74775_72726.tif,197.0262680053711,31.56347096487353,24.387608528137207,23.452104225845986,207.50248336791992,93.36612132976708,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/407_0_65577_36887_66601_37911.tif,157.9946174621582,64.3788319,28.350899696350098,29.231489065965068,97.63887024,119.2563941499724,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/098_0_34826_18437_35850_19461.tif,170.77375030517578,62.87659284361887,45.80297088623047,79.1510339,164.69157218933103,111.95323632569192,5
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/022_0_57380_47133_58404_48157.tif,143.61142253875732,59.50679198494082,29.878246307373047,16.700975783318526,167.34899425506592,116.17262178387227,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/040_1_17413_14340_18437_15364.tif,132.28024768829346,36.07643227399449,40.647342681884766,7.853882316,92.75451183319092,117.9949086317502,3
ocelot,/home/michael/data/ProcessedHistology/Ocelot/inputs/original/253_1_32778_16389_33802_17413.tif,170.60637187957764,44.29698304810087,21.819276809692383,10.023611165350262,237.65907096862796,38.26378626589104,0
