dataset,img_path,labelCluster
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2194_0_0_0_256_256.tif,2
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-543_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-993_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-2169_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-696_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1789_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-676_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-563_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-729_0_0_0_256_256.tif,3
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1250_0_0_0_256_256.tif,3
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1268_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2302_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1201_0_0_0_256_256.tif,4
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1738_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1134_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-1159_0_0_0_256_256.tif,3
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-832_0_0_0_256_256.tif,4
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-351_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-2283_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-2481_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-2431_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-382_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-2229_0_0_0_256_256.tif,2
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-306_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-453_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-64_0_0_0_256_256.tif,4
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-2477_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-316_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-2378_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-903_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1447_0_0_0_256_256.tif,4
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-742_0_0_0_256_256.tif,6
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-417_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-1115_0_0_0_256_256.tif,2
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-2008_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1514_0_0_0_256_256.tif,3
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2648_0_0_0_256_256.tif,6
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1736_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2385_0_0_0_256_256.tif,4
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-910_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-2547_0_0_0_256_256.tif,3
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1432_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-702_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2518_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-2044_0_0_0_256_256.tif,6
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-1962_0_0_0_256_256.tif,2
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-410_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1569_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1056_0_0_0_256_256.tif,4
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-1060_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-1330_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1866_0_0_0_256_256.tif,6
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-1622_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-2675_0_0_0_256_256.tif,6
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-456_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-234_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1500_0_0_0_256_256.tif,3
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1497_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-960_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1818_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-990_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-2254_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-264_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1063_0_0_0_256_256.tif,2
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-684_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-2032_0_0_0_256_256.tif,4
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-26_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-686_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-369_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1037_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1400_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-480_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-654_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1977_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-2208_0_0_0_256_256.tif,4
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-154_0_0_0_256_256.tif,4
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-470_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-961_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-2292_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2401_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-89_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-1140_0_0_0_256_256.tif,2
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1992_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-977_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-2287_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1188_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-101_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-522_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-1942_0_0_0_256_256.tif,6
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-637_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-155_0_0_0_256_256.tif,2
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1854_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-1248_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-1555_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-427_0_0_0_256_256.tif,2
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-502_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1377_0_0_0_256_256.tif,2
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-331_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2405_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-67_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1096_0_0_0_256_256.tif,3
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-2408_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1014_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-913_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1007_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-198_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-1662_0_0_0_256_256.tif,6
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-367_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-1252_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1142_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-652_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-710_0_0_0_256_256.tif,4
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2241_0_0_0_256_256.tif,2
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-2469_0_0_0_256_256.tif,6
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-332_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2411_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2160_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1261_0_0_0_256_256.tif,3
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-1004_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2584_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-851_0_0_0_256_256.tif,6
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-2167_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-697_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-869_0_0_0_256_256.tif,4
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2444_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-485_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2253_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-931_0_0_0_256_256.tif,6
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2169_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-2280_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2072_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-579_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-887_0_0_0_256_256.tif,2
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-614_0_0_0_256_256.tif,1
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-322_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-2207_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1489_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-405_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1694_0_0_0_256_256.tif,2
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2371_0_0_0_256_256.tif,6
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-5_0_0_0_256_256.tif,4
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-1070_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2322_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-867_0_0_0_256_256.tif,7
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-1100_0_0_0_256_256.tif,3
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1420_0_0_0_256_256.tif,4
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-700_0_0_0_256_256.tif,5
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-2112_0_0_0_256_256.tif,6
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/2-908_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/1-1377_0_0_0_256_256.tif,0
pannuke,/home/michael/data/ProcessedHistology/PanNuke/inputs/original/3-2587_0_0_0_256_256.tif,7
